match_id,batting_team,bowling_team,batsman,Balls_Played,Total_Runs
453,Delhi Daredevils,Kings XI Punjab,MK Tiwary,12,8
46,Kolkata Knight Riders,Rajasthan Royals,AB Agarkar,2,5
462,Chennai Super Kings,Sunrisers Hyderabad,RA Jadeja,1,0
467,Rajasthan Royals,Mumbai Indians,AM Rahane,39,46
472,Delhi Daredevils,Sunrisers Hyderabad,MA Agarwal,3,1
478,Kolkata Knight Riders,Sunrisers Hyderabad,G Gambhir,9,4
496,Sunrisers Hyderabad,Kolkata Knight Riders,GH Vihari,13,6
522,Mumbai Indians,Kolkata Knight Riders,KA Pollard,1,1
532,Gujarat Lions,Sunrisers Hyderabad,P Kumar,1,1
539,Rising Pune Supergiants,Sunrisers Hyderabad,SPD Smith,41,46
551,Gujarat Lions,Sunrisers Hyderabad,SK Raina,10,20
571,Mumbai Indians,Gujarat Lions,R Vinay Kumar,1,1
575,Kolkata Knight Riders,Sunrisers Hyderabad,JO Holder,7,6
576,Gujarat Lions,Sunrisers Hyderabad,DR Smith,3,1
72,Deccan Chargers,Chennai Super Kings,DR Smith,5,12
80,Royal Challengers Bangalore,Kings XI Punjab,A Kumble,4,1
88,Deccan Chargers,Mumbai Indians,Y Venugopal Rao,18,28
102,Kings XI Punjab,Delhi Daredevils,IK Pathan,12,21
105,Kings XI Punjab,Deccan Chargers,Yuvraj Singh,18,20
109,Rajasthan Royals,Kolkata Knight Riders,T Henderson,1,0
116,Deccan Chargers,Kolkata Knight Riders,A Symonds,9,5
117,Mumbai Indians,Rajasthan Royals,R Sathish,6,6
130,Deccan Chargers,Delhi Daredevils,AC Gilchrist,14,24
132,Kolkata Knight Riders,Mumbai Indians,OA Shah,23,31
135,Chennai Super Kings,Mumbai Indians,ML Hayden,15,20
142,Mumbai Indians,Kings XI Punjab,SR Tendulkar,17,11
158,Kolkata Knight Riders,Royal Challengers Bangalore,I Sharma,2,0
17,Royal Challengers Bangalore,Delhi Daredevils,R Dravid,30,38
203,Pune Warriors,Chennai Super Kings,RV Uthappa,4,0
225,Kings XI Punjab,Pune Warriors,KD Karthik,27,30
235,Rajasthan Royals,Kochi Tuskers Kerala,R Dravid,4,1
24,Rajasthan Royals,Chennai Super Kings,GC Smith,48,35
258,Kolkata Knight Riders,Royal Challengers Bangalore,MK Tiwary,5,2
28,Chennai Super Kings,Delhi Daredevils,CK Kapugedera,9,8
284,Kings XI Punjab,Chennai Super Kings,DJ Hussey,4,7
289,Pune Warriors,Deccan Chargers,M Manhas,4,7
304,Mumbai Indians,Kolkata Knight Riders,RG Sharma,62,109
314,Deccan Chargers,Rajasthan Royals,PA Patel,5,10
321,Delhi Daredevils,Chennai Super Kings,DA Warner,7,3
336,Pune Warriors,Mumbai Indians,AM Nayar,8,6
342,Delhi Daredevils,Royal Challengers Bangalore,V Sehwag,23,25
359,Kolkata Knight Riders,Chennai Super Kings,YK Pathan,3,3
361,Rajasthan Royals,Royal Challengers Bangalore,AM Rahane,7,2
371,Chennai Super Kings,Mumbai Indians,M Vijay,4,2
39,Delhi Daredevils,Deccan Chargers,MF Maharoof,11,19
393,Chennai Super Kings,Royal Challengers Bangalore,SK Raina,1,0
406,Delhi Daredevils,Chennai Super Kings,S Nadeem,8,3
427,Kings XI Punjab,Chennai Super Kings,GJ Maxwell,40,90
428,Sunrisers Hyderabad,Rajasthan Royals,B Kumar,1,0
446,Mumbai Indians,Kings XI Punjab,LMP Simmons,65,100
47,Mumbai Indians,Kings XI Punjab,SR Tendulkar,47,65
494,Delhi Daredevils,Rajasthan Royals,Yuvraj Singh,21,22
507,Royal Challengers Bangalore,Kings XI Punjab,V Kohli,9,19
52,Royal Challengers Bangalore,Deccan Chargers,P Kumar,4,8
520,Kings XI Punjab,Gujarat Lions,WP Saha,26,20
523,Rising Pune Supergiants,Gujarat Lions,MR Marsh,11,7
527,Kings XI Punjab,Rising Pune Supergiants,M Vijay,51,53
53,Kings XI Punjab,Kolkata Knight Riders,KC Sangakkara,48,64
545,Kings XI Punjab,Gujarat Lions,Gurkeerat Singh,3,0
55,Chennai Super Kings,Deccan Chargers,SK Raina,46,54
58,Chennai Super Kings,Rajasthan Royals,JA Morkel,14,16
74,Rajasthan Royals,Delhi Daredevils,YK Pathan,30,62
83,Kings XI Punjab,Kolkata Knight Riders,IK Pathan,16,19
1,Royal Challengers Bangalore,Kolkata Knight Riders,B Akhil,2,0
117,Rajasthan Royals,Mumbai Indians,YK Pathan,40,100
120,Chennai Super Kings,Deccan Chargers,S Badrinath,12,5
131,Kings XI Punjab,Chennai Super Kings,M Kaif,17,14
142,Kings XI Punjab,Mumbai Indians,IK Pathan,14,18
189,Royal Challengers Bangalore,Chennai Super Kings,V Kohli,28,35
196,Kochi Tuskers Kerala,Kolkata Knight Riders,R Vinay Kumar,10,11
210,Delhi Daredevils,Kochi Tuskers Kerala,RE van der Merwe,4,2
215,Delhi Daredevils,Kochi Tuskers Kerala,IK Pathan,6,5
226,Rajasthan Royals,Chennai Super Kings,AL Menaria,6,2
228,Kings XI Punjab,Mumbai Indians,SJ Srivastava,2,3
248,Royal Challengers Bangalore,Chennai Super Kings,AB de Villiers,12,18
249,Chennai Super Kings,Mumbai Indians,MS Dhoni,6,4
252,Rajasthan Royals,Kings XI Punjab,AM Rahane,72,98
258,Royal Challengers Bangalore,Kolkata Knight Riders,CA Pujara,9,6
268,Delhi Daredevils,Mumbai Indians,LRPL Taylor,12,11
268,Delhi Daredevils,Mumbai Indians,V Sehwag,37,32
286,Delhi Daredevils,Rajasthan Royals,LRPL Taylor,36,25
302,Rajasthan Royals,Chennai Super Kings,BJ Hodge,30,33
310,Delhi Daredevils,Kings XI Punjab,Y Venugopal Rao,7,7
327,Chennai Super Kings,Mumbai Indians,SK Raina,7,10
354,Mumbai Indians,Kolkata Knight Riders,SR Tendulkar,6,2
380,Mumbai Indians,Pune Warriors,SR Tendulkar,15,15
428,Rajasthan Royals,Sunrisers Hyderabad,SR Watson,11,11
440,Royal Challengers Bangalore,Chennai Super Kings,Yuvraj Singh,9,13
460,Chennai Super Kings,Delhi Daredevils,R Ashwin,8,12
463,Kolkata Knight Riders,Royal Challengers Bangalore,RV Uthappa,28,35
478,Sunrisers Hyderabad,Kolkata Knight Riders,S Dhawan,47,54
484,Delhi Daredevils,Royal Challengers Bangalore,Yuvraj Singh,5,2
525,Sunrisers Hyderabad,Kolkata Knight Riders,DA Warner,14,13
561,Gujarat Lions,Royal Challengers Bangalore,AD Nath,6,3
566,Rising Pune Supergiants,Delhi Daredevils,GJ Bailey,19,8
567,Kings XI Punjab,Royal Challengers Bangalore,WP Saha,10,24
575,Kolkata Knight Riders,Sunrisers Hyderabad,SP Narine,3,1
59,Mumbai Indians,Chennai Super Kings,JP Duminy,7,9
63,Chennai Super Kings,Royal Challengers Bangalore,JA Morkel,3,5
67,Rajasthan Royals,Kolkata Knight Riders,PC Valthaty,7,5
69,Mumbai Indians,Deccan Chargers,S Dhawan,7,3
70,Royal Challengers Bangalore,Delhi Daredevils,B Akhil,5,8
73,Kolkata Knight Riders,Mumbai Indians,SC Ganguly,30,34
9,Deccan Chargers,Rajasthan Royals,Shahid Afridi,4,10
96,Deccan Chargers,Rajasthan Royals,RG Sharma,14,9
109,Rajasthan Royals,Kolkata Knight Riders,SK Warne,29,18
111,Mumbai Indians,Delhi Daredevils,AM Rahane,43,56
14,Kings XI Punjab,Delhi Daredevils,B Lee,3,1
140,Deccan Chargers,Mumbai Indians,TL Suman,17,15
158,Royal Challengers Bangalore,Kolkata Knight Riders,RV Uthappa,23,50
164,Royal Challengers Bangalore,Rajasthan Royals,JH Kallis,3,0
165,Chennai Super Kings,Delhi Daredevils,DE Bollinger,14,16
165,Chennai Super Kings,Delhi Daredevils,MEK Hussey,18,15
179,Delhi Daredevils,Mumbai Indians,AB Dinda,5,0
187,Rajasthan Royals,Kolkata Knight Riders,AL Menaria,22,27
215,Delhi Daredevils,Kochi Tuskers Kerala,V Sehwag,9,15
229,Rajasthan Royals,Royal Challengers Bangalore,SR Watson,30,34
239,Kolkata Knight Riders,Pune Warriors,YK Pathan,25,29
25,Royal Challengers Bangalore,Kings XI Punjab,DT Patil,1,4
25,Royal Challengers Bangalore,Kings XI Punjab,JH Kallis,3,0
261,Royal Challengers Bangalore,Chennai Super Kings,DL Vettori,1,1
281,Kings XI Punjab,Mumbai Indians,DJ Hussey,44,68
281,Mumbai Indians,Kings XI Punjab,RJ Peterson,7,16
292,Mumbai Indians,Pune Warriors,NLTC Perera,4,0
292,Pune Warriors,Mumbai Indians,JD Ryder,13,9
31,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,39,54
345,Delhi Daredevils,Chennai Super Kings,IK Pathan,6,2
347,Kolkata Knight Riders,Chennai Super Kings,R Bhatia,10,1
362,Kings XI Punjab,Mumbai Indians,DJ Hussey,18,34
365,Delhi Daredevils,Kolkata Knight Riders,DPMD Jayawardene,9,5
376,Sunrisers Hyderabad,Chennai Super Kings,GH Vihari,8,3
381,Kings XI Punjab,Sunrisers Hyderabad,LA Pomersbach,41,33
381,Sunrisers Hyderabad,Kings XI Punjab,GH Vihari,7,5
382,Royal Challengers Bangalore,Kolkata Knight Riders,SS Tiwary,3,1
389,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,34,61
397,Rajasthan Royals,Mumbai Indians,SV Samson,2,0
430,Sunrisers Hyderabad,Delhi Daredevils,NV Ojha,3,13
433,Royal Challengers Bangalore,Rajasthan Royals,PA Patel,2,2
438,Mumbai Indians,Kolkata Knight Riders,AT Rayudu,28,33
45,Royal Challengers Bangalore,Delhi Daredevils,Misbah-ul-Haq,25,47
46,Kolkata Knight Riders,Rajasthan Royals,WP Saha,6,11
463,Royal Challengers Bangalore,Kolkata Knight Riders,AB de Villiers,13,28
472,Sunrisers Hyderabad,Delhi Daredevils,KL Rahul,21,24
48,Chennai Super Kings,Royal Challengers Bangalore,MS Dhoni,8,4
480,Delhi Daredevils,Mumbai Indians,SS Iyer,58,83
498,Kings XI Punjab,Royal Challengers Bangalore,Karanveer Singh,7,4
503,Mumbai Indians,Royal Challengers Bangalore,J Suchith,4,4
51,Chennai Super Kings,Rajasthan Royals,MS Gony,4,2
519,Delhi Daredevils,Kolkata Knight Riders,SS Iyer,3,0
52,Royal Challengers Bangalore,Deccan Chargers,V Kohli,31,38
520,Gujarat Lions,Kings XI Punjab,RA Jadeja,12,8
524,Kings XI Punjab,Delhi Daredevils,P Sahu,12,18
542,Rising Pune Supergiants,Gujarat Lions,AM Rahane,47,53
548,Delhi Daredevils,Gujarat Lions,JP Duminy,7,13
56,Rajasthan Royals,Delhi Daredevils,Sohail Tanvir,5,5
569,Delhi Daredevils,Sunrisers Hyderabad,SV Samson,4,3
572,Sunrisers Hyderabad,Kolkata Knight Riders,DA Warner,16,18
577,Royal Challengers Bangalore,Sunrisers Hyderabad,KL Rahul,9,11
62,Kolkata Knight Riders,Deccan Chargers,A Chopra,20,11
67,Kolkata Knight Riders,Rajasthan Royals,Yashpal Singh,18,20
70,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,19,16
74,Rajasthan Royals,Delhi Daredevils,SK Warne,2,0
81,Deccan Chargers,Rajasthan Royals,HH Gibbs,10,8
106,Rajasthan Royals,Delhi Daredevils,YK Pathan,5,1
113,Delhi Daredevils,Deccan Chargers,TM Dilshan,53,65
127,Kings XI Punjab,Deccan Chargers,DPMD Jayawardene,9,14
133,Chennai Super Kings,Royal Challengers Bangalore,S Badrinath,17,31
141,Kolkata Knight Riders,Delhi Daredevils,DJ Hussey,33,29
144,Rajasthan Royals,Delhi Daredevils,YK Pathan,14,24
146,Royal Challengers Bangalore,Kings XI Punjab,MK Pandey,25,29
150,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,1,1
150,Delhi Daredevils,Royal Challengers Bangalore,KD Karthik,4,6
150,Delhi Daredevils,Royal Challengers Bangalore,V Sehwag,22,35
153,Kings XI Punjab,Rajasthan Royals,MS Bisla,15,20
160,Rajasthan Royals,Mumbai Indians,MJ Lumb,6,8
160,Rajasthan Royals,Mumbai Indians,NV Ojha,5,0
179,Delhi Daredevils,Mumbai Indians,UBT Chand,2,0
180,Kings XI Punjab,Pune Warriors,PC Valthaty,6,6
224,Kochi Tuskers Kerala,Royal Challengers Bangalore,P Parameswaran,1,1
267,Royal Challengers Bangalore,Rajasthan Royals,MA Agarwal,21,34
268,Mumbai Indians,Delhi Daredevils,KA Pollard,4,1
27,Rajasthan Royals,Mumbai Indians,RA Jadeja,1,0
274,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,61,87
293,Deccan Chargers,Chennai Super Kings,A Ashish Reddy,3,3
309,Kolkata Knight Riders,Chennai Super Kings,JH Kallis,9,4
330,Kolkata Knight Riders,Rajasthan Royals,SP Narine,2,2
338,Sunrisers Hyderabad,Kolkata Knight Riders,GH Vihari,2,1
343,Sunrisers Hyderabad,Pune Warriors,BB Samantray,37,37
364,Mumbai Indians,Sunrisers Hyderabad,SR Tendulkar,14,14
395,Mumbai Indians,Chennai Super Kings,AP Tare,7,7
412,Royal Challengers Bangalore,Rajasthan Royals,AB Dinda,3,0
414,Delhi Daredevils,Mumbai Indians,KD Karthik,3,2
420,Mumbai Indians,Kings XI Punjab,RG Sharma,35,39
429,Royal Challengers Bangalore,Kings XI Punjab,HV Patel,3,6
43,Mumbai Indians,Deccan Chargers,PR Shah,9,10
430,Delhi Daredevils,Sunrisers Hyderabad,Q de Kock,12,7
445,Chennai Super Kings,Kolkata Knight Riders,BB McCullum,25,28
45,Delhi Daredevils,Royal Challengers Bangalore,AB de Villiers,25,21
450,Kings XI Punjab,Rajasthan Royals,GJ Bailey,18,26
463,Kolkata Knight Riders,Royal Challengers Bangalore,MK Pandey,15,23
466,Royal Challengers Bangalore,Sunrisers Hyderabad,AN Ahmed,2,4
479,Chennai Super Kings,Royal Challengers Bangalore,F du Plessis,19,33
481,Rajasthan Royals,Royal Challengers Bangalore,PV Tambe,4,2
489,Delhi Daredevils,Kings XI Punjab,SS Iyer,41,54
494,Rajasthan Royals,Delhi Daredevils,KK Nair,38,61
499,Rajasthan Royals,Sunrisers Hyderabad,DJ Hooda,9,7
534,Mumbai Indians,Delhi Daredevils,RG Sharma,48,65
536,Gujarat Lions,Royal Challengers Bangalore,DR Smith,22,32
542,Gujarat Lions,Rising Pune Supergiants,SK Raina,28,34
59,Chennai Super Kings,Mumbai Indians,JDP Oram,6,8
74,Rajasthan Royals,Delhi Daredevils,RA Jadeja,14,16
94,Royal Challengers Bangalore,Mumbai Indians,LRPL Taylor,16,16
128,Rajasthan Royals,Kolkata Knight Riders,FY Fazal,24,31
133,Chennai Super Kings,Royal Challengers Bangalore,GJ Bailey,27,18
136,Deccan Chargers,Rajasthan Royals,AC Gilchrist,3,1
136,Deccan Chargers,Rajasthan Royals,RP Singh,4,1
146,Kings XI Punjab,Royal Challengers Bangalore,RS Bopara,34,42
15,Royal Challengers Bangalore,Chennai Super Kings,V Kohli,7,12
151,Rajasthan Royals,Deccan Chargers,AP Dole,4,4
154,Delhi Daredevils,Kolkata Knight Riders,PD Collingwood,3,2
158,Royal Challengers Bangalore,Kolkata Knight Riders,R Dravid,35,52
187,Rajasthan Royals,Kolkata Knight Riders,R Dravid,36,35
196,Kochi Tuskers Kerala,Kolkata Knight Riders,PA Patel,12,9
20,Chennai Super Kings,Delhi Daredevils,S Badrinath,5,11
203,Pune Warriors,Chennai Super Kings,JD Ryder,11,15
227,Pune Warriors,Deccan Chargers,CJ Ferguson,9,15
230,Chennai Super Kings,Delhi Daredevils,M Vijay,33,35
251,Pune Warriors,Mumbai Indians,M Kartik,9,14
253,Royal Challengers Bangalore,Delhi Daredevils,R Vinay Kumar,16,18
263,Rajasthan Royals,Kolkata Knight Riders,R Dravid,27,28
272,Delhi Daredevils,Deccan Chargers,DA Warner,55,109
276,Delhi Daredevils,Pune Warriors,LRPL Taylor,14,12
289,Deccan Chargers,Pune Warriors,CL White,45,74
3,Rajasthan Royals,Delhi Daredevils,SK Trivedi,7,3
314,Rajasthan Royals,Deccan Chargers,SR Watson,13,13
345,Chennai Super Kings,Delhi Daredevils,MEK Hussey,53,65
367,Pune Warriors,Royal Challengers Bangalore,Yuvraj Singh,11,16
372,Rajasthan Royals,Pune Warriors,STR Binny,13,32
391,Kings XI Punjab,Mumbai Indians,Mandeep Singh,5,1
394,Sunrisers Hyderabad,Kolkata Knight Riders,S Dhawan,35,42
411,Mumbai Indians,Chennai Super Kings,Harbhajan Singh,2,0
42,Royal Challengers Bangalore,Rajasthan Royals,JH Kallis,31,20
450,Rajasthan Royals,Kings XI Punjab,R Tewatia,13,16
501,Kolkata Knight Riders,Kings XI Punjab,GB Hogg,5,5
51,Rajasthan Royals,Chennai Super Kings,GC Smith,52,91
511,Kolkata Knight Riders,Rajasthan Royals,M Morkel,3,4
52,Royal Challengers Bangalore,Deccan Chargers,W Jaffer,37,44
542,Gujarat Lions,Rising Pune Supergiants,JP Faulkner,6,9
55,Deccan Chargers,Chennai Super Kings,AC Gilchrist,8,5
569,Delhi Daredevils,Sunrisers Hyderabad,JP Duminy,15,17
569,Sunrisers Hyderabad,Delhi Daredevils,DA Warner,56,73
57,Kings XI Punjab,Chennai Super Kings,SE Marsh,17,23
57,Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,9,4
8,Mumbai Indians,Chennai Super Kings,RV Uthappa,36,43
96,Rajasthan Royals,Deccan Chargers,NV Ojha,14,16
99,Deccan Chargers,Delhi Daredevils,AC Gilchrist,35,64
105,Kings XI Punjab,Deccan Chargers,WA Mota,19,12
109,Kolkata Knight Riders,Rajasthan Royals,Yashpal Singh,20,6
120,Chennai Super Kings,Deccan Chargers,L Balaji,10,15
150,Royal Challengers Bangalore,Delhi Daredevils,JH Kallis,42,54
182,Rajasthan Royals,Delhi Daredevils,J Botha,32,39
205,Chennai Super Kings,Pune Warriors,MEK Hussey,19,9
210,Delhi Daredevils,Kochi Tuskers Kerala,DA Warner,8,3
225,Pune Warriors,Kings XI Punjab,JD Ryder,18,15
234,Kings XI Punjab,Delhi Daredevils,AC Gilchrist,9,9
253,Royal Challengers Bangalore,Delhi Daredevils,V Kohli,8,8
268,Mumbai Indians,Delhi Daredevils,CJ McKay,15,8
277,Kings XI Punjab,Mumbai Indians,Mandeep Singh,21,24
292,Mumbai Indians,Pune Warriors,Harbhajan Singh,1,0
294,Pune Warriors,Kolkata Knight Riders,M Manhas,3,1
330,Kolkata Knight Riders,Rajasthan Royals,YK Pathan,2,0
359,Kolkata Knight Riders,Chennai Super Kings,MS Bisla,64,92
370,Kings XI Punjab,Royal Challengers Bangalore,Azhar Mahmood,42,61
377,Kings XI Punjab,Rajasthan Royals,PP Chawla,1,1
39,Deccan Chargers,Delhi Daredevils,HH Gibbs,23,22
396,Sunrisers Hyderabad,Rajasthan Royals,KV Sharma,2,2
412,Rajasthan Royals,Royal Challengers Bangalore,KK Nair,12,8
436,Delhi Daredevils,Royal Challengers Bangalore,JP Duminy,30,48
441,Sunrisers Hyderabad,Kolkata Knight Riders,S Dhawan,15,19
442,Rajasthan Royals,Mumbai Indians,STR Binny,10,2
457,Kings XI Punjab,Chennai Super Kings,GJ Maxwell,8,13
478,Kolkata Knight Riders,Sunrisers Hyderabad,YK Pathan,7,6
479,Chennai Super Kings,Royal Challengers Bangalore,SK Raina,32,62
548,Gujarat Lions,Delhi Daredevils,KD Karthik,43,53
564,Delhi Daredevils,Mumbai Indians,JP Duminy,9,9
570,Kings XI Punjab,Rising Pune Supergiants,HM Amla,30,30
570,Kings XI Punjab,Rising Pune Supergiants,WP Saha,4,3
570,Rising Pune Supergiants,Kings XI Punjab,AM Rahane,15,19
6,Kings XI Punjab,Rajasthan Royals,PP Chawla,11,24
64,Kings XI Punjab,Kolkata Knight Riders,DPMD Jayawardene,21,31
8,Mumbai Indians,Chennai Super Kings,SM Pollock,18,17
87,Kolkata Knight Riders,Delhi Daredevils,BB McCullum,32,35
88,Mumbai Indians,Deccan Chargers,ST Jayasuriya,7,5
89,Royal Challengers Bangalore,Rajasthan Royals,R Vinay Kumar,13,12
100,Royal Challengers Bangalore,Chennai Super Kings,R Dravid,8,8
117,Mumbai Indians,Rajasthan Royals,AT Rayudu,34,55
129,Mumbai Indians,Royal Challengers Bangalore,KA Pollard,19,21
143,Chennai Super Kings,Royal Challengers Bangalore,ML Hayden,14,12
159,Delhi Daredevils,Kings XI Punjab,V Sehwag,1,0
175,Mumbai Indians,Chennai Super Kings,S Dhawan,8,0
177,Deccan Chargers,Rajasthan Royals,DT Christian,19,26
184,Kings XI Punjab,Chennai Super Kings,PC Valthaty,64,120
195,Mumbai Indians,Pune Warriors,A Symonds,15,16
202,Kochi Tuskers Kerala,Rajasthan Royals,RV Gomez,1,0
202,Rajasthan Royals,Kochi Tuskers Kerala,LRPL Taylor,1,2
222,Kolkata Knight Riders,Chennai Super Kings,G Gambhir,19,16
224,Kochi Tuskers Kerala,Royal Challengers Bangalore,R Vinay Kumar,4,3
233,Mumbai Indians,Deccan Chargers,Harbhajan Singh,13,17
238,Kochi Tuskers Kerala,Chennai Super Kings,BJ Hodge,45,51
245,Royal Challengers Bangalore,Chennai Super Kings,MA Agarwal,36,34
250,Delhi Daredevils,Kolkata Knight Riders,V Sehwag,13,20
255,Kolkata Knight Riders,Rajasthan Royals,Iqbal Abdulla,2,1
270,Pune Warriors,Royal Challengers Bangalore,M Manhas,4,6
285,Royal Challengers Bangalore,Kolkata Knight Riders,SS Tiwary,23,19
317,Royal Challengers Bangalore,Deccan Chargers,P Parameswaran,2,0
329,Royal Challengers Bangalore,Sunrisers Hyderabad,V Kohli,47,51
33,Deccan Chargers,Kolkata Knight Riders,DB Ravi Teja,7,10
339,Kings XI Punjab,Rajasthan Royals,Gurkeerat Singh,15,10
372,Rajasthan Royals,Pune Warriors,BJ Hodge,5,4
375,Mumbai Indians,Kolkata Knight Riders,KD Karthik,19,34
411,Mumbai Indians,Chennai Super Kings,CJ Anderson,31,39
414,Mumbai Indians,Delhi Daredevils,RG Sharma,5,4
422,Sunrisers Hyderabad,Royal Challengers Bangalore,DJG Sammy,9,8
422,Sunrisers Hyderabad,Royal Challengers Bangalore,IK Pathan,2,4
429,Kings XI Punjab,Royal Challengers Bangalore,DA Miller,30,66
457,Kings XI Punjab,Chennai Super Kings,V Sehwag,62,122
460,Chennai Super Kings,Delhi Daredevils,F du Plessis,25,32
465,Kings XI Punjab,Mumbai Indians,V Sehwag,20,36
492,Chennai Super Kings,Sunrisers Hyderabad,DJ Bravo,21,25
509,Sunrisers Hyderabad,Royal Challengers Bangalore,DA Warner,32,52
537,Rising Pune Supergiants,Kolkata Knight Riders,JA Morkel,9,16
541,Kolkata Knight Riders,Mumbai Indians,CA Lynn,10,10
543,Delhi Daredevils,Kolkata Knight Riders,SV Samson,16,15
551,Sunrisers Hyderabad,Gujarat Lions,S Dhawan,40,47
561,Gujarat Lions,Royal Challengers Bangalore,KD Karthik,4,2
571,Gujarat Lions,Mumbai Indians,KD Karthik,4,3
65,Deccan Chargers,Royal Challengers Bangalore,RG Sharma,31,52
65,Royal Challengers Bangalore,Deccan Chargers,KV Sharma,3,1
7,Deccan Chargers,Delhi Daredevils,Y Venugopal Rao,22,14
76,Kings XI Punjab,Mumbai Indians,K Goel,12,12
98,Kings XI Punjab,Mumbai Indians,WA Mota,7,4
11,Royal Challengers Bangalore,Rajasthan Royals,S Chanderpaul,9,2
114,Chennai Super Kings,Royal Challengers Bangalore,SK Raina,20,20
129,Royal Challengers Bangalore,Mumbai Indians,MK Pandey,27,40
168,Rajasthan Royals,Kolkata Knight Riders,SR Watson,26,44
170,Deccan Chargers,Delhi Daredevils,B Sumanth,12,7
185,Pune Warriors,Kochi Tuskers Kerala,GC Smith,27,24
205,Chennai Super Kings,Pune Warriors,SK Raina,25,34
207,Kolkata Knight Riders,Delhi Daredevils,SP Goswami,21,22
207,Kolkata Knight Riders,Delhi Daredevils,YK Pathan,9,5
231,Kings XI Punjab,Kochi Tuskers Kerala,SE Marsh,32,42
237,Royal Challengers Bangalore,Kings XI Punjab,A Mithun,7,10
246,Kolkata Knight Riders,Mumbai Indians,G Gambhir,9,4
250,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,15,16
251,Mumbai Indians,Pune Warriors,SL Malinga,3,5
251,Pune Warriors,Mumbai Indians,MK Pandey,5,0
254,Chennai Super Kings,Deccan Chargers,DJ Bravo,19,43
27,Mumbai Indians,Rajasthan Royals,RV Uthappa,24,34
273,Pune Warriors,Chennai Super Kings,AD Mathews,23,27
275,Rajasthan Royals,Chennai Super Kings,AL Menaria,34,36
276,Pune Warriors,Delhi Daredevils,SPD Smith,14,34
285,Kolkata Knight Riders,Royal Challengers Bangalore,G Gambhir,54,93
310,Kings XI Punjab,Delhi Daredevils,P Kumar,6,8
327,Mumbai Indians,Chennai Super Kings,SR Tendulkar,1,0
334,Pune Warriors,Rajasthan Royals,Yuvraj Singh,23,28
345,Delhi Daredevils,Chennai Super Kings,DA Warner,4,1
374,Delhi Daredevils,Rajasthan Royals,DPMD Jayawardene,32,34
